Id,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,,,,,,,,,,,,,
781,8950,68,1,1999,77029,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
782,8950,68,1,1999,77008,86,1,0,1300,3,4,5,69,1015,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
783,8900,66,3,1999,76791,110,1,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
784,9950,61,8,1999,76700,86,1,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
785,8750,67,2,1999,76569,86,1,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
786,8950,59,10,1999,76162,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
787,8990,65,4,1999,76155,110,1,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
788,8950,61,8,1999,75609,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
789,8950,62,7,1999,75569,72,1,0,2000,3,4,5,185,1120,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
790,9950,67,2,1999,75429,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
791,9900,68,1,1999,75000,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
792,8950,65,4,1999,75000,86,0,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
793,8950,62,7,1999,75000,110,1,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
794,9500,66,3,1999,74963,107,0,1,1600,3,4,5,85,1085,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
795,7950,68,1,1999,74889,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,,,
796,7750,68,1,1999,74875,110,0,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
797,8950,63,6,1999,74747,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
798,11950,60,9,1999,74720,110,1,0,1600,5,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,,,,,,,,,,,,,
799,8950,62,7,1999,74457,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
800,11950,60,9,1999,74337,86,0,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
801,8950,68,1,1999,74308,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
802,9950,64,5,1999,74193,110,0,0,1600,3,4,5,69,1050,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
803,8250,65,4,1999,74179,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
804,8995,67,2,1999,73936,86,1,0,1300,5,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
805,9995,61,8,1999,73894,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,,
806,9250,64,5,1999,73500,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
807,10950,64,5,1999,73376,110,0,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
808,8900,64,5,1999,73300,86,1,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,
809,9500,58,11,1999,73172,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,,,,,,
810,9950,58,11,1999,72928,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
811,7950,67,2,1999,72880,86,1,0,1332,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
812,8250,63,6,1999,72522,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
813,9450,64,5,1999,72000,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
814,7950,57,12,1999,72000,86,0,0,1300,3,4,5,69,1015,1,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
815,9500,59,10,1999,71366,110,0,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
816,8950,65,4,1999,71317,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
817,10950,62,7,1999,71000,110,0,0,1600,5,4,5,85,1070,0,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
818,8950,60,9,1999,70954,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
819,9450,63,6,1999,70908,86,0,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
820,8000,58,11,1999,70560,110,1,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
821,9900,67,2,1999,70552,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
822,8950,62,7,1999,70500,110,1,0,1600,5,4,5,69,1035,1,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
823,10900,60,9,1999,70453,72,0,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
824,9450,59,10,1999,70218,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
825,8450,64,5,1999,70116,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
826,9500,65,4,1999,70068,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
827,10500,67,2,1999,70000,107,1,1,1587,3,4,5,19,1065,0,0,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
828,6950,68,1,1999,70000,86,1,0,1300,3,4,5,69,1015,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
829,9750,68,1,1999,69103,110,0,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
830,6950,58,11,1999,69022,86,1,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
831,9650,67,2,1999,69000,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
832,9950,68,1,1999,68865,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
833,9250,58,11,1999,68723,86,0,0,1300,3,4,5,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
834,8950,63,6,1999,68453,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
835,9900,63,6,1999,68238,86,0,0,1300,5,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
836,10995,63,6,1999,68153,110,1,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
837,10500,65,4,1999,68000,110,0,0,1600,5,4,5,85,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
838,8950,65,4,1999,68000,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
839,9750,67,2,1999,67762,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,
840,10950,68,1,1999,67146,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
841,9750,67,2,1999,67110,86,1,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
842,9950,59,10,1999,67010,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,
843,10500,65,4,1999,67003,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
844,10400,68,1,1999,66785,86,0,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
845,8800,68,1,1999,66550,86,0,0,1332,3,4,5,69,1010,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
846,10500,61,8,1999,66259,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
847,9250,62,7,1999,66082,110,0,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
848,7800,65,4,1999,66000,86,1,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,,,,,,,,,,,,,
849,9950,61,8,1999,66000,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,,,
850,10750,63,6,1999,65896,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
851,10950,67,2,1999,65785,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
852,9950,65,4,1999,65513,110,1,1,1600,4,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
853,9950,59,10,1999,65463,110,1,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
854,8100,68,1,1999,65400,86,1,0,1300,4,4,5,69,1000,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
855,9250,60,9,1999,65259,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
856,7800,64,5,1999,65000,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
857,9000,68,1,1999,65000,110,0,0,1600,5,4,5,85,1070,0,0,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
858,8950,57,12,1999,65000,110,0,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
859,8950,62,7,1999,64966,86,0,0,1300,3,4,5,69,1020,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
860,9950,68,1,1999,64950,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
861,8500,60,9,1999,64914,110,1,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
862,7995,62,7,1999,64797,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
863,8750,65,4,1999,64772,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
864,9750,63,6,1999,64690,86,0,0,1300,3,4,5,69,1020,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
865,10950,65,4,1999,64630,110,0,0,1600,5,4,5,85,1070,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
866,9750,67,2,1999,64613,110,1,0,1600,5,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,,,,,,,,,,,,,
867,8200,60,9,1999,64383,86,0,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
868,8950,68,1,1999,64000,110,0,0,1600,5,4,5,85,1075,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
869,9500,66,3,1999,63881,86,0,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
870,10950,58,11,1999,63870,72,0,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
871,9750,66,3,1999,63328,86,0,1,1300,5,4,5,85,1065,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
872,9950,65,4,1999,63000,86,1,1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
873,10450,61,8,1999,63000,86,0,1,1300,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
874,9850,65,4,1999,62396,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,,,
875,9450,62,7,1999,62377,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
876,10295,67,2,1999,62316,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,,,,,,,,,,,,,
877,9750,68,1,1999,62292,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
878,8950,65,4,1999,62225,110,1,0,1600,3,4,5,69,1050,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
879,9900,68,1,1999,62222,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
880,8750,66,3,1999,62135,86,1,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
881,9950,58,11,1999,62024,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
882,8500,60,9,1999,61977,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,,,,,,,,,,,,,
883,9950,62,7,1999,61930,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
884,10950,57,12,1999,61682,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
885,9795,68,1,1999,61568,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
886,8750,68,1,1999,61504,110,1,0,1600,4,4,5,69,1035,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
887,8250,65,4,1999,61384,110,1,0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
888,9950,58,11,1999,61343,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
889,9950,62,7,1999,61254,110,0,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
890,10500,59,10,1999,61166,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
891,9750,62,7,1999,61149,86,1,0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
892,11250,61,8,1999,61144,110,1,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
893,8900,59,10,1999,61127,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,,,,,,,,,,,,,
894,7950,60,9,1999,61100,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
895,11500,68,1,1999,61100,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,,,,,,,,,,,,,
896,9450,57,12,1999,61000,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
897,7995,65,4,1999,60724,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
898,10995,59,10,1999,60708,86,1,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,
899,8950,61,8,1999,60532,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
900,8250,67,2,1999,60000,86,0,1,1300,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
901,8950,66,3,1999,60000,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
902,8950,65,4,1999,60000,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
903,9500,62,7,1999,59295,86,0,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
904,7500,65,4,1999,59264,86,0,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
905,8950,63,6,1999,59000,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,,,,,,,,,,,,,
906,9950,63,6,1999,59000,86,1,0,1300,5,4,5,19,1035,1,1,12,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
907,9750,65,4,1999,59000,110,0,0,1600,5,4,5,19,1075,0,0,12,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
908,9450,61,8,1999,59000,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
909,9950,65,4,1999,59000,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
910,9750,68,1,1999,58860,110,1,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
911,8950,65,4,1999,58829,110,0,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
912,8250,66,3,1999,58654,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
913,7750,65,4,1999,58300,86,1,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
914,8950,60,9,1999,58269,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
915,9950,64,5,1999,58136,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
916,9450,66,3,1999,58113,107,1,1,1600,3,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
917,12950,67,2,1999,58058,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
918,9950,58,11,1999,58000,110,1,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
919,10495,62,7,1999,58000,110,1,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
920,7950,68,1,1999,57565,86,1,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
921,10500,63,6,1999,57413,107,0,1,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
922,8950,65,4,1999,57374,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
923,9900,62,7,1999,57179,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
924,9995,61,8,1999,57169,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
925,9950,63,6,1999,57124,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
926,9950,63,6,1999,57000,110,1,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
927,8250,67,2,1999,57000,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
928,9950,63,6,1999,57000,86,1,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
929,8950,59,10,1999,56259,86,0,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
930,10950,62,7,1999,56209,107,1,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,,,,,,,,,,,,,
931,9250,67,2,1999,56074,86,0,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
932,9950,63,6,1999,55942,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,
933,9995,57,12,1999,55844,86,1,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
934,8750,61,8,1999,55747,86,0,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
935,10950,58,11,1999,55478,86,0,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
936,10350,60,9,1999,55085,107,0,1,1600,5,4,5,85,1105,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
